optID,contMultNum,contractStatus,contractType,currencyCD,deliDate,delistDate,exchangeCD,exerDate,expDate,expMonth,expYear,lastTradeDate,listDate,secID,secShortName,strikePrice,tickerSymbol,varExchangeCD,varSecID,varShortName,varTicker,varType
10000202,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-05-06,510050P1512M02950.XSHG,50ETF沽12月2950,2.95,510050P1512M02950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000203,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-05-08,510050C1512M02900.XSHG,50ETF购12月2900,2.9,510050C1512M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000204,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-05-08,510050P1512M02900.XSHG,50ETF沽12月2900,2.9,510050P1512M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000205,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-05-19,510050C1512M02850.XSHG,50ETF购12月2850,2.85,510050C1512M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000206,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-05-19,510050P1512M02850.XSHG,50ETF沽12月2850,2.85,510050P1512M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000207,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050C1507M03100.XSHG,50ETF购7月3100,3.1,510050C1507M03100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000208,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050C1507M03200.XSHG,50ETF购7月3200,3.2,510050C1507M03200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000209,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050C1507M03300.XSHG,50ETF购7月3300,3.3,510050C1507M03300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000210,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050C1507M03400.XSHG,50ETF购7月3400,3.4,510050C1507M03400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000211,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050C1507M03500.XSHG,50ETF购7月3500,3.5,510050C1507M03500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000212,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050P1507M03100.XSHG,50ETF沽7月3100,3.1,510050P1507M03100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000213,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050P1507M03200.XSHG,50ETF沽7月3200,3.2,510050P1507M03200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000214,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050P1507M03300.XSHG,50ETF沽7月3300,3.3,510050P1507M03300,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000215,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050P1507M03400.XSHG,50ETF沽7月3400,3.4,510050P1507M03400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000216,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-28,510050P1507M03500.XSHG,50ETF沽7月3500,3.5,510050P1507M03500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000217,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-29,510050C1507M02950.XSHG,50ETF购7月2950,2.95,510050C1507M02950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000218,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-29,510050C1507M03000.XSHG,50ETF购7月3000,3.0,510050C1507M03000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000219,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-29,510050P1507M02950.XSHG,50ETF沽7月2950,2.95,510050P1507M02950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000220,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-05-29,510050P1507M03000.XSHG,50ETF沽7月3000,3.0,510050P1507M03000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000221,10000,DE,CO,CNY,2015-06-25,2015-06-24,XSHG,2015-06-24,2015-06-24,06,2015,2015-06-24,2015-06-09,510050C1506M03600.XSHG,50ETF购6月3600,3.6,510050C1506M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000222,10000,DE,PO,CNY,2015-06-25,2015-06-24,XSHG,2015-06-24,2015-06-24,06,2015,2015-06-24,2015-06-09,510050P1506M03600.XSHG,50ETF沽6月3600,3.6,510050P1506M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000223,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-09,510050C1507M03600.XSHG,50ETF购7月3600,3.6,510050C1507M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000224,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-09,510050P1507M03600.XSHG,50ETF沽7月3600,3.6,510050P1507M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000225,10000,DE,CO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-06-09,510050C1509M03600.XSHG,50ETF购9月3600,3.6,510050C1509M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000226,10000,DE,PO,CNY,2015-09-24,2015-09-23,XSHG,2015-09-23,2015-09-23,09,2015,2015-09-23,2015-06-09,510050P1509M03600.XSHG,50ETF沽9月3600,3.6,510050P1509M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000227,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-09,510050C1512M03600.XSHG,50ETF购12月3600,3.6,510050C1512M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000228,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-09,510050P1512M03600.XSHG,50ETF沽12月3600,3.6,510050P1512M03600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000229,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-19,510050C1507M02900.XSHG,50ETF购7月2900,2.9,510050C1507M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000230,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-19,510050P1507M02900.XSHG,50ETF沽7月2900,2.9,510050P1507M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000231,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050C1507M02750.XSHG,50ETF购7月2750,2.75,510050C1507M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000232,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050C1507M02800.XSHG,50ETF购7月2800,2.8,510050C1507M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000233,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050C1507M02850.XSHG,50ETF购7月2850,2.85,510050C1507M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000234,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050P1507M02750.XSHG,50ETF沽7月2750,2.75,510050P1507M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000235,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050P1507M02800.XSHG,50ETF沽7月2800,2.8,510050P1507M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000236,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-23,510050P1507M02850.XSHG,50ETF沽7月2850,2.85,510050P1507M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000237,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-23,510050C1512M02750.XSHG,50ETF购12月2750,2.75,510050C1512M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000238,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-23,510050C1512M02800.XSHG,50ETF购12月2800,2.8,510050C1512M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000239,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-23,510050P1512M02750.XSHG,50ETF沽12月2750,2.75,510050P1512M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000240,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-23,510050P1512M02800.XSHG,50ETF沽12月2800,2.8,510050P1512M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000241,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050C1508M02900.XSHG,50ETF购8月2900,2.9,510050C1508M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000242,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050C1508M02950.XSHG,50ETF购8月2950,2.95,510050C1508M02950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000243,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050C1508M03000.XSHG,50ETF购8月3000,3.0,510050C1508M03000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000244,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050C1508M03100.XSHG,50ETF购8月3100,3.1,510050C1508M03100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000245,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050C1508M03200.XSHG,50ETF购8月3200,3.2,510050C1508M03200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000246,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050P1508M02900.XSHG,50ETF沽8月2900,2.9,510050P1508M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000247,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050P1508M02950.XSHG,50ETF沽8月2950,2.95,510050P1508M02950,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000248,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050P1508M03000.XSHG,50ETF沽8月3000,3.0,510050P1508M03000,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000249,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050P1508M03100.XSHG,50ETF沽8月3100,3.1,510050P1508M03100,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000250,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-25,510050P1508M03200.XSHG,50ETF沽8月3200,3.2,510050P1508M03200,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000251,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-26,510050C1508M02800.XSHG,50ETF购8月2800,2.8,510050C1508M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000252,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-26,510050C1508M02850.XSHG,50ETF购8月2850,2.85,510050C1508M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000253,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-26,510050P1508M02800.XSHG,50ETF沽8月2800,2.8,510050P1508M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000254,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-26,510050P1508M02850.XSHG,50ETF沽8月2850,2.85,510050P1508M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000255,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050C1507M02600.XSHG,50ETF购7月2600,2.6,510050C1507M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000256,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050C1507M02650.XSHG,50ETF购7月2650,2.65,510050C1507M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000257,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050C1507M02700.XSHG,50ETF购7月2700,2.7,510050C1507M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000258,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050P1507M02600.XSHG,50ETF沽7月2600,2.6,510050P1507M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000259,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050P1507M02650.XSHG,50ETF沽7月2650,2.65,510050P1507M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000260,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-29,510050P1507M02700.XSHG,50ETF沽7月2700,2.7,510050P1507M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000261,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050C1508M02600.XSHG,50ETF购8月2600,2.6,510050C1508M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000262,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050C1508M02650.XSHG,50ETF购8月2650,2.65,510050C1508M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000263,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050C1508M02700.XSHG,50ETF购8月2700,2.7,510050C1508M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000264,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050C1508M02750.XSHG,50ETF购8月2750,2.75,510050C1508M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000265,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050P1508M02600.XSHG,50ETF沽8月2600,2.6,510050P1508M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000266,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050P1508M02650.XSHG,50ETF沽8月2650,2.65,510050P1508M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000267,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050P1508M02700.XSHG,50ETF沽8月2700,2.7,510050P1508M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000268,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-29,510050P1508M02750.XSHG,50ETF沽8月2750,2.75,510050P1508M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000269,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050C1512M02600.XSHG,50ETF购12月2600,2.6,510050C1512M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000270,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050C1512M02650.XSHG,50ETF购12月2650,2.65,510050C1512M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000271,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050C1512M02700.XSHG,50ETF购12月2700,2.7,510050C1512M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000272,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050P1512M02600.XSHG,50ETF沽12月2600,2.6,510050P1512M02600,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000273,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050P1512M02650.XSHG,50ETF沽12月2650,2.65,510050P1512M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000274,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-29,510050P1512M02700.XSHG,50ETF沽12月2700,2.7,510050P1512M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000275,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-30,510050C1507M02550.XSHG,50ETF购7月2550,2.55,510050C1507M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000276,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-06-30,510050P1507M02550.XSHG,50ETF沽7月2550,2.55,510050P1507M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000277,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-30,510050C1508M02550.XSHG,50ETF购8月2550,2.55,510050C1508M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000278,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-06-30,510050P1508M02550.XSHG,50ETF沽8月2550,2.55,510050P1508M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000279,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-30,510050C1512M02550.XSHG,50ETF购12月2550,2.55,510050C1512M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000280,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-06-30,510050P1512M02550.XSHG,50ETF沽12月2550,2.55,510050P1512M02550,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000281,10000,DE,CO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-07-06,510050C1507M02500.XSHG,50ETF购7月2500,2.5,510050C1507M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000282,10000,DE,PO,CNY,2015-07-23,2015-07-22,XSHG,2015-07-22,2015-07-22,07,2015,2015-07-22,2015-07-06,510050P1507M02500.XSHG,50ETF沽7月2500,2.5,510050P1507M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000283,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-06,510050C1508M02500.XSHG,50ETF购8月2500,2.5,510050C1508M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000284,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-06,510050P1508M02500.XSHG,50ETF沽8月2500,2.5,510050P1508M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000285,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-06,510050C1512M02500.XSHG,50ETF购12月2500,2.5,510050C1512M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000286,10000,DE,PO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-06,510050P1512M02500.XSHG,50ETF沽12月2500,2.5,510050P1512M02500,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000287,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050C1603M02650.XSHG,50ETF购3月2650,2.65,510050C1603M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000288,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050C1603M02700.XSHG,50ETF购3月2700,2.7,510050C1603M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000289,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050C1603M02750.XSHG,50ETF购3月2750,2.75,510050C1603M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000290,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050C1603M02800.XSHG,50ETF购3月2800,2.8,510050C1603M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000291,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050C1603M02850.XSHG,50ETF购3月2850,2.85,510050C1603M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000292,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050P1603M02650.XSHG,50ETF沽3月2650,2.65,510050P1603M02650,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000293,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050P1603M02700.XSHG,50ETF沽3月2700,2.7,510050P1603M02700,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000294,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050P1603M02750.XSHG,50ETF沽3月2750,2.75,510050P1603M02750,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000295,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050P1603M02800.XSHG,50ETF沽3月2800,2.8,510050P1603M02800,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000296,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-23,510050P1603M02850.XSHG,50ETF沽3月2850,2.85,510050P1603M02850,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000297,10000,DE,CO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-24,510050C1603M02900.XSHG,50ETF购3月2900,2.9,510050C1603M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000298,10000,DE,PO,CNY,2016-03-24,2016-03-23,XSHG,2016-03-23,2016-03-23,03,2016,2016-03-23,2015-07-24,510050P1603M02900.XSHG,50ETF沽3月2900,2.9,510050P1603M02900,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000299,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-28,510050C1508M02400.XSHG,50ETF购8月2400,2.4,510050C1508M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000300,10000,DE,CO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-28,510050C1508M02450.XSHG,50ETF购8月2450,2.45,510050C1508M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000301,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-28,510050P1508M02400.XSHG,50ETF沽8月2400,2.4,510050P1508M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000302,10000,DE,PO,CNY,2015-08-27,2015-08-26,XSHG,2015-08-26,2015-08-26,08,2015,2015-08-26,2015-07-28,510050P1508M02450.XSHG,50ETF沽8月2450,2.45,510050P1508M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000303,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-28,510050C1512M02400.XSHG,50ETF购12月2400,2.4,510050C1512M02400,XSHG,510050.XSHG,华夏上证50ETF,510050,F
10000304,10000,DE,CO,CNY,2015-12-24,2015-12-23,XSHG,2015-12-23,2015-12-23,12,2015,2015-12-23,2015-07-28,510050C1512M02450.XSHG,50ETF购12月2450,2.45,510050C1512M02450,XSHG,510050.XSHG,华夏上证50ETF,510050,F
